Area Name,Year,Total
Upper Hay River 212,2007,299
Upper Hay River 212,2008,301
Upper Hay River 212,2009,297
Upper Hay River 212,2010,298
Upper Hay River 212,2011,302
Upper Hay River 212,2012,304
Upper Hay River 212,2013,304
Upper Hay River 212,2014,310
Upper Hay River 212,2015,308
Upper Hay River 212,2016,309
Upper Hay River 212,2017,313
Utikoomak Lake 155,2001,830
Utikoomak Lake 155,2002,829
Utikoomak Lake 155,2003,819
Utikoomak Lake 155,2004,811
Utikoomak Lake 155,2005,802
Utikoomak Lake 155,2006,809
Utikoomak Lake 155,2007,789
Utikoomak Lake 155,2008,764
Utikoomak Lake 155,2009,737
Utikoomak Lake 155,2010,697
Utikoomak Lake 155,2011,666
Utikoomak Lake 155,2012,663
Utikoomak Lake 155,2013,673
Utikoomak Lake 155,2014,686
Utikoomak Lake 155,2015,693
Utikoomak Lake 155,2016,694
Utikoomak Lake 155,2017,697
Utikoomak Lake 155A,2001,124
Utikoomak Lake 155A,2002,120
Utikoomak Lake 155A,2003,117
Utikoomak Lake 155A,2004,115
Utikoomak Lake 155A,2005,111
Utikoomak Lake 155A,2006,106
Utikoomak Lake 155A,2007,111
Utikoomak Lake 155A,2008,113
Utikoomak Lake 155A,2009,117
Utikoomak Lake 155A,2010,121
Utikoomak Lake 155A,2011,124
Utikoomak Lake 155A,2012,124
Utikoomak Lake 155A,2013,124
Utikoomak Lake 155A,2014,125
Utikoomak Lake 155A,2015,125
Utikoomak Lake 155A,2016,125
Utikoomak Lake 155A,2017,125
Val Quentin,2001,146
Val Quentin,2002,154
Val Quentin,2003,159
Val Quentin,2004,165
Val Quentin,2005,173
Val Quentin,2006,185
Val Quentin,2007,181
Val Quentin,2008,176
Val Quentin,2009,172
Val Quentin,2010,170
Val Quentin,2011,160
Val Quentin,2012,162
Val Quentin,2013,161
Val Quentin,2014,161
Val Quentin,2015,165
Val Quentin,2016,168
Val Quentin,2017,168
Valleyview,2001,1907
Valleyview,2002,1868
Valleyview,2003,1829
Valleyview,2004,1775
Valleyview,2005,1764
Valleyview,2006,1785
Valleyview,2007,1811
Valleyview,2008,1817
Valleyview,2009,1810
Valleyview,2010,1830
Valleyview,2011,1824
Valleyview,2012,1846
Valleyview,2013,1870
Valleyview,2014,1859
Valleyview,2015,1867
Valleyview,2016,1817
Valleyview,2017,1770
Vauxhall,2001,1135
Vauxhall,2002,1122
Vauxhall,2003,1112
Vauxhall,2004,1110
Vauxhall,2005,1106
Vauxhall,2006,1103
Vauxhall,2007,1147
Vauxhall,2008,1190
Vauxhall,2009,1236
Vauxhall,2010,1286
Vauxhall,2011,1330
Vauxhall,2012,1344
Vauxhall,2013,1368
Vauxhall,2014,1404
Vauxhall,2015,1417
Vauxhall,2016,1440
Vauxhall,2017,1456
Vegreville,2001,5481
Vegreville,2002,5521
Vegreville,2003,5550
Vegreville,2004,5556
Vegreville,2005,5581
Vegreville,2006,5652
Vegreville,2007,5775
Vegreville,2008,5823
Vegreville,2009,5870
Vegreville,2010,5874
Vegreville,2011,5866
Vegreville,2012,5910
Vegreville,2013,5997
Vegreville,2014,6068
Vegreville,2015,6092
Vegreville,2016,6072
Vegreville,2017,6049
Vermilion,2001,4043
Vermilion,2002,4070
Vermilion,2003,4091
Vermilion,2004,4090
Vermilion,2005,4110
Vermilion,2006,4156
Vermilion,2007,4203
Vermilion,2008,4186
Vermilion,2009,4168
Vermilion,2010,4112
Vermilion,2011,4055
Vermilion,2012,4097
Vermilion,2013,4159
Vermilion,2014,4206
Vermilion,2015,4218
Vermilion,2016,4202
Vermilion,2017,4173
Vermilion River County,2001,7688
Vermilion River County,2002,7691
Vermilion River County,2003,7697
Vermilion River County,2004,7639
Vermilion River County,2005,7631
Vermilion River County,2006,7686
Vermilion River County,2007,7897
Vermilion River County,2008,7979
Vermilion River County,2009,8061
Vermilion River County,2010,8106
Vermilion River County,2011,8162
Vermilion River County,2012,8252
Vermilion River County,2013,8360
Vermilion River County,2014,8471
Vermilion River County,2015,8504
Vermilion River County,2016,8466
Vermilion River County,2017,8418
Veteran,2001,300
Veteran,2002,298
Veteran,2003,299
Veteran,2004,299
Veteran,2005,300
Veteran,2006,301
Veteran,2007,288
Veteran,2008,284
Veteran,2009,280
Veteran,2010,268
Veteran,2011,257
Veteran,2012,254
Veteran,2013,258
Veteran,2014,265
Veteran,2015,250
Veteran,2016,249
Veteran,2017,241
Viking,2001,1073
Viking,2002,1081
Viking,2003,1102
Viking,2004,1101
Viking,2005,1107
Viking,2006,1108
Viking,2007,1108
Viking,2008,1102
Viking,2009,1087
Viking,2010,1071
Viking,2011,1066
Viking,2012,1079
Viking,2013,1096
Viking,2014,1103
Viking,2015,1105
Viking,2016,1101
Viking,2017,1099
Vilna,2001,273
Vilna,2002,269
Vilna,2003,271
Vilna,2004,271
Vilna,2005,276
Vilna,2006,278
Vilna,2007,271
Vilna,2008,269
Vilna,2009,264
Vilna,2010,262
Vilna,2011,253
Vilna,2012,252
Vilna,2013,257
Vilna,2014,261
Vilna,2015,261
Vilna,2016,259
Vilna,2017,264
Vulcan,2001,1800
Vulcan,2002,1846
Vulcan,2003,1872
Vulcan,2004,1893
Vulcan,2005,1932
Vulcan,2006,1976
Vulcan,2007,1975
Vulcan,2008,1970
Vulcan,2009,1954
Vulcan,2010,1908
Vulcan,2011,1870
Vulcan,2012,1895
Vulcan,2013,1943
Vulcan,2014,1973
Vulcan,2015,1989
Vulcan,2016,2016
Vulcan,2017,2035
Vulcan County,2001,3858
Vulcan County,2002,3856
Vulcan County,2003,3845
Vulcan County,2004,3805
Vulcan County,2005,3810
Vulcan County,2006,3834
Vulcan County,2007,3921
Vulcan County,2008,3952
Vulcan County,2009,3975
Vulcan County,2010,3961
Vulcan County,2011,3988
Vulcan County,2012,4034
Vulcan County,2013,4088
Vulcan County,2014,4151
Vulcan County,2015,4168
Vulcan County,2016,4166
Vulcan County,2017,4168
Wabamun,2001,614
Wabamun,2002,614
Wabamun,2003,612
Wabamun,2004,610
Wabamun,2005,611
Wabamun,2006,619
Wabamun,2007,630
Wabamun,2008,640
Wabamun,2009,655
Wabamun,2010,669
Wabamun,2011,679
Wabamun,2012,685
Wabamun,2013,696
Wabamun,2014,710
Wabamun,2015,716
Wabamun,2016,721
Wabamun,2017,727
Wabamun 133A,2001,1023
Wabamun 133A,2002,1045
Wabamun 133A,2003,1058
Wabamun 133A,2004,1080
Wabamun 133A,2005,1108
Wabamun 133A,2006,1125
Wabamun 133A,2007,1125
Wabamun 133A,2008,1124
Wabamun 133A,2009,1123
Wabamun 133A,2010,1112
Wabamun 133A,2011,1105
Wabamun 133A,2012,1124
Wabamun 133A,2013,1152
Wabamun 133A,2014,1178
Wabamun 133A,2015,1196
Wabamun 133A,2016,1213
Wabamun 133A,2017,1224
Wabamun 133B,2001,0
Wabamun 133B,2002,4
Wabamun 133B,2003,9
Wabamun 133B,2004,13
Wabamun 133B,2005,17
Wabamun 133B,2006,21
Wabamun 133B,2007,20
Wabamun 133B,2008,20
Wabamun 133B,2009,19
Wabamun 133B,2010,18
Wabamun 133B,2011,17
Wabamun 133B,2012,17
Wabamun 133B,2013,17
Wabamun 133B,2014,17
Wabamun 133B,2015,17
Wabamun 133B,2016,17
Wabamun 133B,2017,17
Wabasca 166,2001,75
Wabasca 166,2002,77
Wabasca 166,2003,75
Wabasca 166,2004,77
Wabasca 166,2005,79
Wabasca 166,2006,82
Wabasca 166,2007,95
Wabasca 166,2008,108
Wabasca 166,2009,124
Wabasca 166,2010,140
Wabasca 166,2011,157
Wabasca 166,2012,157
Wabasca 166,2013,157
Wabasca 166,2014,157
Wabasca 166,2015,158
Wabasca 166,2016,158
Wabasca 166,2017,158
Wabasca 166A,2001,525
Wabasca 166A,2002,555
Wabasca 166A,2003,581
Wabasca 166A,2004,610
Wabasca 166A,2005,643
Wabasca 166A,2006,672
Wabasca 166A,2007,692
Wabasca 166A,2008,715
Wabasca 166A,2009,731
Wabasca 166A,2010,745
Wabasca 166A,2011,765
Wabasca 166A,2012,773
Wabasca 166A,2013,783
Wabasca 166A,2014,788
Wabasca 166A,2015,797
Wabasca 166A,2016,801
Wabasca 166A,2017,799
Wabasca 166B,2001,166
Wabasca 166B,2002,175
Wabasca 166B,2003,185
Wabasca 166B,2004,196
Wabasca 166B,2005,207
Wabasca 166B,2006,225
Wabasca 166B,2007,234
Wabasca 166B,2008,243
Wabasca 166B,2009,251
Wabasca 166B,2010,260
Wabasca 166B,2011,260
Wabasca 166B,2012,260
Wabasca 166B,2013,263
Wabasca 166B,2014,264
Wabasca 166B,2015,263
Wabasca 166B,2016,261
Wabasca 166B,2017,261
Wabasca 166C,2001,186
Wabasca 166C,2002,181
Wabasca 166C,2003,180
Wabasca 166C,2004,180
Wabasca 166C,2005,184
Wabasca 166C,2006,179
Wabasca 166C,2007,184
Wabasca 166C,2008,187
Wabasca 166C,2009,192
Wabasca 166C,2010,189
Wabasca 166C,2011,188
Wabasca 166C,2012,189
Wabasca 166C,2013,188
Wabasca 166C,2014,190
Wabasca 166C,2015,192
Wabasca 166C,2016,192
Wabasca 166C,2017,191
Wabasca 166D,2001,878
Wabasca 166D,2002,878
Wabasca 166D,2003,878
Wabasca 166D,2004,879
Wabasca 166D,2005,872
Wabasca 166D,2006,894
Wabasca 166D,2007,910
Wabasca 166D,2008,923
Wabasca 166D,2009,934
Wabasca 166D,2010,923
Wabasca 166D,2011,915
Wabasca 166D,2012,915
Wabasca 166D,2013,930
Wabasca 166D,2014,946
Wabasca 166D,2015,950
Wabasca 166D,2016,944
Wabasca 166D,2017,947
Wainwright,2001,5229
Wainwright,2002,5250
Wainwright,2003,5308
Wainwright,2004,5366
Wainwright,2005,5501
Wainwright,2006,5620
Wainwright,2007,5764
Wainwright,2008,5895
Wainwright,2009,6016
Wainwright,2010,6082
Wainwright,2011,6133
Wainwright,2012,6139
Wainwright,2013,6145
Wainwright,2014,6123
Wainwright,2015,6083
Wainwright,2016,6038
Wainwright,2017,5961
Wainwright No. 61,2001,4319
Wainwright No. 61,2002,4141
Wainwright No. 61,2003,3985
Wainwright No. 61,2004,3863
Wainwright No. 61,2005,3762
Wainwright No. 61,2006,3674
Wainwright No. 61,2007,3818
Wainwright No. 61,2008,3956
Wainwright No. 61,2009,4079
Wainwright No. 61,2010,4181
Wainwright No. 61,2011,4266
Wainwright No. 61,2012,4265
Wainwright No. 61,2013,4270
Wainwright No. 61,2014,4248
Wainwright No. 61,2015,4224
Wainwright No. 61,2016,4181
Wainwright No. 61,2017,4138
Waiparous,2001,55
Waiparous,2002,54
Waiparous,2003,54
Waiparous,2004,53
Waiparous,2005,51
Waiparous,2006,50
Waiparous,2007,48
Waiparous,2008,47
Waiparous,2009,47
Waiparous,2010,45
Waiparous,2011,43
Waiparous,2012,43
Waiparous,2013,44
Waiparous,2014,42
Waiparous,2015,41
Waiparous,2016,41
Waiparous,2017,41
Warburg,2001,573
Warburg,2002,584
Warburg,2003,597
Warburg,2004,609
Warburg,2005,623
Warburg,2006,641
Warburg,2007,674
Warburg,2008,708
Warburg,2009,743
Warburg,2010,781
Warburg,2011,811
Warburg,2012,822
Warburg,2013,841
Warburg,2014,863
Warburg,2015,876
Warburg,2016,885
Warburg,2017,893
Warner,2001,384
Warner,2002,369
Warner,2003,351
Warner,2004,335
Warner,2005,324
Warner,2006,313
Warner,2007,319
Warner,2008,325
Warner,2009,327
Warner,2010,331
Warner,2011,338
Warner,2012,340
Warner,2013,343
Warner,2014,348
Warner,2015,349
Warner,2016,355
Warner,2017,357
Warner County No. 5,2001,3870
Warner County No. 5,2002,3845
Warner County No. 5,2003,3816
Warner County No. 5,2004,3780
Warner County No. 5,2005,3764
Warner County No. 5,2006,3784
Warner County No. 5,2007,3870
Warner County No. 5,2008,3921
Warner County No. 5,2009,3950
Warner County No. 5,2010,3968
Warner County No. 5,2011,3960
Warner County No. 5,2012,4005
Warner County No. 5,2013,4075
Warner County No. 5,2014,4152
Warner County No. 5,2015,4201
Warner County No. 5,2016,4243
Warner County No. 5,2017,4292
Waskatenau,2001,257
Waskatenau,2002,262
Waskatenau,2003,267
Waskatenau,2004,273
Waskatenau,2005,280
Waskatenau,2006,283
Waskatenau,2007,280
Waskatenau,2008,274
Waskatenau,2009,269
Waskatenau,2010,263
Waskatenau,2011,261
Waskatenau,2012,264
Waskatenau,2013,263
Waskatenau,2014,265
Waskatenau,2015,265
Waskatenau,2016,263
Waskatenau,2017,265
Wembley,2001,1531
Wembley,2002,1512
Wembley,2003,1480
Wembley,2004,1465
Wembley,2005,1485
Wembley,2006,1502
Wembley,2007,1521
Wembley,2008,1515
Wembley,2009,1511
Wembley,2010,1466
Wembley,2011,1434
Wembley,2012,1477
Wembley,2013,1515
Wembley,2014,1545
Wembley,2015,1570
Wembley,2016,1562
Wembley,2017,1549
West Baptiste,2001,47
West Baptiste,2002,58
West Baptiste,2003,70
West Baptiste,2004,81
West Baptiste,2005,94
West Baptiste,2006,104
West Baptiste,2007,93
West Baptiste,2008,83
West Baptiste,2009,74
West Baptiste,2010,62
West Baptiste,2011,53
West Baptiste,2012,55
West Baptiste,2013,55
West Baptiste,2014,55
West Baptiste,2015,55
West Baptiste,2016,55
West Baptiste,2017,56
West Cove,2001,109
West Cove,2002,119
West Cove,2003,134
West Cove,2004,146
West Cove,2005,161
West Cove,2006,171
West Cove,2007,161
West Cove,2008,154
West Cove,2009,143
West Cove,2010,132
West Cove,2011,124
West Cove,2012,122
West Cove,2013,123
West Cove,2014,124
West Cove,2015,125
West Cove,2016,126
West Cove,2017,126
Westlock,2001,4918
Westlock,2002,4946
Westlock,2003,4977
Westlock,2004,4986
Westlock,2005,5033
Westlock,2006,5138
Westlock,2007,5163
Westlock,2008,5154
Westlock,2009,5118
Westlock,2010,5020
Westlock,2011,4952
Westlock,2012,4938
Westlock,2013,4970
Westlock,2014,4965
Westlock,2015,4974
Westlock,2016,4970
Westlock,2017,4943
Westlock County,2001,7007
Westlock County,2002,7010
Westlock County,2003,7039
Westlock County,2004,7006
Westlock County,2005,6997
Westlock County,2006,7119
Westlock County,2007,7356
Westlock County,2008,7544
Westlock County,2009,7683
Westlock County,2010,7774
Westlock County,2011,7849
Westlock County,2012,7825
Westlock County,2013,7857
Westlock County,2014,7830
Westlock County,2015,7791
Westlock County,2016,7769
Westlock County,2017,7744
Wetaskiwin,2001,11397
Wetaskiwin,2002,11527
Wetaskiwin,2003,11590
Wetaskiwin,2004,11648
Wetaskiwin,2005,11805
Wetaskiwin,2006,12038
Wetaskiwin,2007,12256
Wetaskiwin,2008,12444
Wetaskiwin,2009,12648
Wetaskiwin,2010,12774
Wetaskiwin,2011,12939
Wetaskiwin,2012,13298
Wetaskiwin,2013,13769
Wetaskiwin,2014,14240
Wetaskiwin,2015,14585
Wetaskiwin,2016,14916
Wetaskiwin,2017,15229
Wetaskiwin County No. 10,2001,10884
Wetaskiwin County No. 10,2002,10889
Wetaskiwin County No. 10,2003,10822
Wetaskiwin County No. 10,2004,10747
Wetaskiwin County No. 10,2005,10744
Wetaskiwin County No. 10,2006,10826
Wetaskiwin County No. 10,2007,10936
Wetaskiwin County No. 10,2008,11017
Wetaskiwin County No. 10,2009,11130
Wetaskiwin County No. 10,2010,11146
Wetaskiwin County No. 10,2011,11204
Wetaskiwin County No. 10,2012,11513
Wetaskiwin County No. 10,2013,11918
Wetaskiwin County No. 10,2014,12318
Wetaskiwin County No. 10,2015,12626
Wetaskiwin County No. 10,2016,12917
Wetaskiwin County No. 10,2017,13192
Wheatland County,2001,8095
Wheatland County,2002,8179
Wheatland County,2003,8239
Wheatland County,2004,8191
Wheatland County,2005,8256
Wheatland County,2006,8390
Wheatland County,2007,8554
Wheatland County,2008,8627
Wheatland County,2009,8653
Wheatland County,2010,8607
Wheatland County,2011,8535
Wheatland County,2012,8606
Wheatland County,2013,8749
Wheatland County,2014,8836
Wheatland County,2015,8860
Wheatland County,2016,8866
Wheatland County,2017,8881
Whispering Hills,2001,121
Whispering Hills,2002,125
Whispering Hills,2003,124
Whispering Hills,2004,125
Whispering Hills,2005,128
Whispering Hills,2006,128
Whispering Hills,2007,125
Whispering Hills,2008,122
Whispering Hills,2009,121
Whispering Hills,2010,119
Whispering Hills,2011,111
Whispering Hills,2012,111
Whispering Hills,2013,111
Whispering Hills,2014,111
Whispering Hills,2015,110
Whispering Hills,2016,109
Whispering Hills,2017,109
White Fish Lake 128,2001,1205
White Fish Lake 128,2002,1221
White Fish Lake 128,2003,1240
White Fish Lake 128,2004,1253
White Fish Lake 128,2005,1271
White Fish Lake 128,2006,1279
White Fish Lake 128,2007,1287
White Fish Lake 128,2008,1277
White Fish Lake 128,2009,1260
White Fish Lake 128,2010,1243
White Fish Lake 128,2011,1228
White Fish Lake 128,2012,1244
White Fish Lake 128,2013,1268
White Fish Lake 128,2014,1288
White Fish Lake 128,2015,1295
White Fish Lake 128,2016,1286
White Fish Lake 128,2017,1277
White Sands,2001,76
White Sands,2002,85
White Sands,2003,95
White Sands,2004,105
White Sands,2005,115
White Sands,2006,121
White Sands,2007,118
White Sands,2008,111
White Sands,2009,107
White Sands,2010,98
White Sands,2011,92
White Sands,2012,92
White Sands,2013,92
White Sands,2014,93
White Sands,2015,96
White Sands,2016,95
White Sands,2017,98
Whitecourt,2001,8623
Whitecourt,2002,8783
Whitecourt,2003,8933
Whitecourt,2004,8980
Whitecourt,2005,9131
Whitecourt,2006,9364
Whitecourt,2007,9671
Whitecourt,2008,9830
Whitecourt,2009,9924
Whitecourt,2010,9969
Whitecourt,2011,9972
Whitecourt,2012,9862
Whitecourt,2013,9828
Whitecourt,2014,9725
Whitecourt,2015,9629
Whitecourt,2016,9494
Whitecourt,2017,9379
Willingdon,2001,292
Willingdon,2002,296
Willingdon,2003,299
Willingdon,2004,293
Willingdon,2005,297
Willingdon,2006,299
Willingdon,2007,292
Willingdon,2008,290
Willingdon,2009,287
Willingdon,2010,280
Willingdon,2011,279
Willingdon,2012,281
Willingdon,2013,286
Willingdon,2014,289
Willingdon,2015,294
Willingdon,2016,294
Willingdon,2017,293
Willow Creek No. 26,2001,5572
Willow Creek No. 26,2002,5539
Willow Creek No. 26,2003,5579
Willow Creek No. 26,2004,5459
Willow Creek No. 26,2005,5442
Willow Creek No. 26,2006,5501
Willow Creek No. 26,2007,5487
Willow Creek No. 26,2008,5490
Willow Creek No. 26,2009,5426
Willow Creek No. 26,2010,5344
Willow Creek No. 26,2011,5240
Willow Creek No. 26,2012,5256
Willow Creek No. 26,2013,5285
Willow Creek No. 26,2014,5332
Willow Creek No. 26,2015,5310
Willow Creek No. 26,2016,5328
Willow Creek No. 26,2017,5324
Wood Buffalo,2001,42690
Wood Buffalo,2002,45554
Wood Buffalo,2003,48109
Wood Buffalo,2004,50171
Wood Buffalo,2005,51710
Wood Buffalo,2006,53883
Wood Buffalo,2007,57652
Wood Buffalo,2008,60319
Wood Buffalo,2009,63376
Wood Buffalo,2010,66122
Wood Buffalo,2011,69201
Wood Buffalo,2012,71854
Wood Buffalo,2013,75115
Wood Buffalo,2014,77127
Wood Buffalo,2015,75881
Wood Buffalo,2016,72964
Wood Buffalo,2017,70020
Woodland Cree 226,2001,428
Woodland Cree 226,2002,440
Woodland Cree 226,2003,446
Woodland Cree 226,2004,451
Woodland Cree 226,2005,452
Woodland Cree 226,2006,460
Woodland Cree 226,2007,511
Woodland Cree 226,2008,560
Woodland Cree 226,2009,610
Woodland Cree 226,2010,666
Woodland Cree 226,2011,731
Woodland Cree 226,2012,734
Woodland Cree 226,2013,745
Woodland Cree 226,2014,748
Woodland Cree 226,2015,755
Woodland Cree 226,2016,753
Woodland Cree 226,2017,759
Woodland Cree 228,2001,101
Woodland Cree 228,2002,105
Woodland Cree 228,2003,107
Woodland Cree 228,2004,112
Woodland Cree 228,2005,115
Woodland Cree 228,2006,121
Woodland Cree 228,2007,129
Woodland Cree 228,2008,135
Woodland Cree 228,2009,139
Woodland Cree 228,2010,145
Woodland Cree 228,2011,148
Woodland Cree 228,2012,150
Woodland Cree 228,2013,150
Woodland Cree 228,2014,149
Woodland Cree 228,2015,149
Woodland Cree 228,2016,150
Woodland Cree 228,2017,152
Woodlands County,2001,3915
Woodlands County,2002,3998
Woodlands County,2003,4080
Woodlands County,2004,4114
Woodlands County,2005,4183
Woodlands County,2006,4288
Woodlands County,2007,4378
Woodlands County,2008,4426
Woodlands County,2009,4445
Woodlands County,2010,4448
Woodlands County,2011,4436
Woodlands County,2012,4407
Woodlands County,2013,4415
Woodlands County,2014,4381
Woodlands County,2015,4354
Woodlands County,2016,4308
Woodlands County,2017,4258
Yellowhead County,2001,10075
Yellowhead County,2002,10103
Yellowhead County,2003,10093
Yellowhead County,2004,10114
Yellowhead County,2005,10212
Yellowhead County,2006,10342
Yellowhead County,2007,10473
Yellowhead County,2008,10580
Yellowhead County,2009,10642
Yellowhead County,2010,10635
Yellowhead County,2011,10782
Yellowhead County,2012,10923
Yellowhead County,2013,11004
Yellowhead County,2014,11090
Yellowhead County,2015,11073
Yellowhead County,2016,10996
Yellowhead County,2017,10925
Yellowstone,2001,100
Yellowstone,2002,115
Yellowstone,2003,129
Yellowstone,2004,143
Yellowstone,2005,158
Yellowstone,2006,172
Yellowstone,2007,164
Yellowstone,2008,155
Yellowstone,2009,144
Yellowstone,2010,131
Yellowstone,2011,126
Yellowstone,2012,128
Yellowstone,2013,129
Yellowstone,2014,129
Yellowstone,2015,131
Yellowstone,2016,131
Yellowstone,2017,133
Youngstown,2001,188
Youngstown,2002,183
Youngstown,2003,178
Youngstown,2004,179
Youngstown,2005,176
Youngstown,2006,174
Youngstown,2007,178
Youngstown,2008,181
Youngstown,2009,180
Youngstown,2010,175
Youngstown,2011,183
Youngstown,2012,186
Youngstown,2013,178
Youngstown,2014,183
Youngstown,2015,179
Youngstown,2016,181
Youngstown,2017,183
